"stop_id","stop_code","stop_name","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","municipality_id","stop_desc","stop_timezone","wheelchair_boarding","platform_code","vehicle_type"
"138111","","Koivukuja L","61.0244034253898","25.1466016765176","5","http://98","0","","98","","","0","",""
"138112","","Hämeenkoski keskusta L","61.0218022424675","25.1542006755937","5","http://98","0","","98","","","0","",""
"138113","","Hämeenkoski keskusta I","61.0212405800991","25.1560496887192","5","http://98","0","","98","","","0","",""
"138114","","Hankalantie L","61.0185205842898","25.1629176139004","5","http://98","0","","98","","","0","",""
"138115","","Hankalantie I","61.0174388357947","25.1641277779642","5","http://98","0","","98","","","0","",""
"138116","","Kukkolantie L","61.0161850616593","25.1664920512853","5","http://98","0","","98","","","0","",""
"138117","","Kukkolantie I","61.0158285858905","25.1671306514844","5","http://98","0","","98","","","0","",""
"138118","","Hämeenkoski Itäinen th L","61.0138425672311","25.1696609168285","5","http://98","0","","98","","","0","",""
"138138","","Ruonsuontie I","61.0827153292864","25.0096440772985","3","http://109","0","","109","","","0","",""
"138139","","Ruonsuontie L","61.083070494218305","25.0090652449489","3","http://109","0","","109","","","0","",""
"138140","","Terveyskeskus E","61.0877795176566","25.0032511573027","3","http://109","0","","109","","","0","",""
"138141","","Terveyskeskus P","61.087930618733","25.0030794183576","3","http://109","0","","109","","","0","",""
"138142","","Untula E","61.0910590444913","25.0004304892059","3","http://109","0","","109","","","0","",""
"138143","","Untula P","61.0916184540287","25.0006044297411","3","http://109","0","","109","","","0","",""
"138144","","Perunantutkimuslaitos E","61.0943209425761","25.0000822923835","3","http://109","0","","109","","","0","",""
"138145","","Perunantutkimuslaitos P","61.0949142431392","24.9997483729598","3","http://109","0","","109","","","0","",""
"138146","","Alvo th P","61.0997078736817","24.9986825852857","3","http://109","0","","109","","","0","",""
"138147","","Alvo th E","61.1004961631541","24.9983324893327","3","http://109","0","","109","","","0","",""
"138148","","Mainiementie P","61.1065436753441","24.9968116882904","3","http://109","0","","109","","","0","",""
"138149","","Mainiementie E","61.1070944849115","24.9968814676702","3","http://109","0","","109","","","0","",""
"138150","","Tuhkasenmäki E","61.1109760184998","24.9992746025083","3","http://109","0","","109","","","0","",""
"138151","","Tuhkasenmäki P","61.1118932879586","24.9992935048232","3","http://109","0","","109","","","0","",""
"138152","","Selinummi E","61.1134205016532","24.9968485683172","3","http://109","0","","109","","","0","",""
"138153","","Selinummi P","61.1138545603374","24.9960159622614","3","http://109","0","","109","","","0","",""
"138154","","Viljanen L","61.1161648457414","24.9909343883175","3","http://109","0","","109","","","0","",""
"138155","","Viljanen I","61.1163268068999","24.9885681273857","3","http://109","0","","109","","","0","",""
"138156","","Sankola I","61.1213815768624","24.9813468745553","3","http://109","0","","109","","","0","",""
"138157","","Sankola L","61.1216733740021","24.9806656607502","3","http://109","0","","109","","","0","",""
"138164","","Porraskoski I","61.2472357630785","24.9427732122365","3","http://109","0","","109","","","0","",""
"138200","","Tuominen E","61.1418204174397","24.7978129300089","3","http://109","0","","109","","","0","",""
"138202","","Tuulos kk L","61.1437765439083","24.7916545277635","3","http://109","0","","109","","","0","",""
"138203","","Hautausmaa","61.1481310290108","24.7862615515984","3","http://109","0","","109","","","0","",""
"138205","","Iso-Veikkola E","61.1566009111756","24.7793555233426","3","http://109","0","","109","","","0","",""
"138207","","Laurila E","61.1607119304618","24.7758814079059","3","http://109","0","","109","","","0","",""
"138209","","Kartanonmäki E","61.1665455772301","24.771728573946","3","http://109","0","","109","","","0","",""
"138211","","Juttilan koulu E","61.1718099318814","24.7670134283716","3","http://109","0","","109","","","0","",""
"138212","","Juttilan koulu P","61.1722324127523","24.766896924199","3","http://109","0","","109","","","0","",""
"138213","","Kopsjoki E","61.1756104724673","24.7607538915779","3","http://109","0","","109","","","0","",""
"138215","","Raunionmäki E","61.1810567810636","24.7604916602121","3","http://109","0","","109","","","0","",""
"138217","","Mieliönoja E","61.1888589217453","24.7590523879944","3","http://109","0","","109","","","0","",""
"138219","","Kaidankorven th E","61.1925823471352","24.7492455274509","3","http://109","0","","109","","","0","",""
"138222","","Pyhäranta th P","61.1976468671765","24.7393058457781","3","http://109","0","","109","","","0","",""
"138229","","Mustila E","61.2178054101897","24.7297225455306","3","http://109","0","","109","","","0","",""
"138239","","Vihavuodentie E","61.256883228455","24.7085223083317","3","http://109","0","","109","","","0","",""
"138240","","Vihavuodentie P","61.2575124059638","24.7097252835496","3","http://109","0","","109","","","0","",""
"138257","","Porras E","61.179794842169","24.6250950316862","3","http://109","0","","109","","","0","",""
"138258","","Porras P","61.1803207755678","24.6254061303289","3","http://109","0","","109","","","0","",""
"138261","","Lehdesmäki E","61.1931338083288","24.643734614197","3","http://109","0","","109","","","0","",""
"138262","","Lehdesmäki P","61.1935696384957","24.6443453347054","3","http://109","0","","109","","","0","",""
"139035","","Pitkäsenkulma P Riihimäki","60.748236457840676","24.7105431622934","4","","0","","694","","","0","",""
"139036","","Väinöläntie P","60.7604566665149","24.6966627185972","3","http://165","0","","165","","","0","",""
"139037","","Maariansillanlenkki P","60.7770622866248","24.6837609016676","3","http://165","0","","165","","","0","",""
"139038","","Suotie E","60.7876449676347","24.6760135722235","3","http://165","0","","165","","","0","",""
"139039","","Suotie P","60.7883804590537","24.6769840519599","3","http://165","0","","165","","","0","",""
"139040","","Kirkkoportintie th L","60.784865996974","24.5310114385995","3","http://165","0","","165","","","0","",""
"139042","","Vehmainen P","60.818596243733","24.3930486603107","3","http://109","0","","109","","","0","",""
"139043","","Kaloinen P","60.8371554330189","24.4047474119038","3","http://109","0","","109","","","0","",""
"139044","","Melkkola E","60.8363475633981","24.6279459387267","3","http://165","0","","165","","","0","",""
"139045","","Rengon palvelupiste E","60.8941499278992","24.2810337919247","2","http://109","0","","109","","","0","",""
"139046","","Rengon palvelupiste P","60.8936412040244","24.2817982002262","2","http://109","0","","109","","","0","",""
"139047","","Renko kirkko I","60.893472519655","24.2858258967862","2","http://109","0","","109","","","0","",""
"139048","","Renko kirkko L","60.8936815037979","24.2867236437708","2","http://109","0","","109","","","0","",""
"139049","","Raitaharju (palvelukoti) I","60.892422712547","24.2900054577499","2","http://109","0","","109","","","0","",""
"139050","","Raitaharju (palvelukoti) L","60.8920833700337","24.2906263256424","2","http://109","0","","109","","","0","",""
"139051","","Rastaanpolku L","60.8912918699879","24.2959856389481","2","http://109","0","","109","","","0","",""
"139054","","Vuohiniemi","60.9326906306241","24.1571208784075","3","http://82","0","","82","","","0","",""
"139055","","Vanha Härkätie","60.9334339433134","24.214353308898","3","http://109","0","","109","","","0","",""
"139057","","Sääksniemen th I","61.0368297374532","24.1962615098325","3","http://82","0","","82","","","0","",""
"139058","","Hyrvälä","60.9925937560008","24.2577789095872","2","http://82","0","","82","","","0","",""
"139059","","Vanha Härkätie th P","60.9797483961935","24.2661704209547","2","http://82","0","","82","","","0","",""
"139060","","Vahteristo I","60.9887364504875","23.9670130944872","3","http://109","0","","109","","","0","",""
"139061","","Rimmilä I","60.9867487520658","24.0517901985101","3","http://109","0","","109","","","0","",""
"139064","","Kaanaankuja","61.0655800175111","24.1355556164576","3","http://109","0","","109","","","0","",""
"139065","","Taulumaa","61.0437075511367","24.1423107284131","3","http://109","0","","109","","","0","",""
"139066","","Lemmetty L","61.068360293885","24.1884860943942","3","http://109","0","","109","","","0","",""
"139067","","Kankainen Kartano E","61.0735332606616","24.1734171258564","3","http://109","0","","109","","","0","",""
"139068","","Kankainen Kartano P","61.0736307468629","24.1731151524941","3","http://109","0","","109","","","0","",""
"139069","","Kutila th I","61.0837126769237","24.1447274437941","3","http://109","0","","109","","","0","",""
"139070","","Kutila th P","61.0845044265933","24.1440207428858","3","http://109","0","","109","","","0","",""
"139071","","Tehtaantie E","61.0901994442822","24.1381846743802","3","http://109","0","","109","","","0","",""
"139072","","Tehtaantie P","61.0903733485129","24.1375802494173","3","http://109","0","","109","","","0","",""
"139074","","Taljala","61.098237213028","24.0442045265241","3","http://109","0","","109","","","0","",""
"139322","","Leppäkoski","60.8635052896691","24.7073918596704","3","http://165","0","","165","","","0","",""
"139323","","Ryttyläntie I","60.8265075380548","24.6724612824104","3","http://165","0","","165","","","0","",""
"139324","","Niinimäki E","60.8299358164802","24.6726724934638","3","http://165","0","","165","","","0","",""
"139325","","Niinimäki P","60.8306125660016","24.6727424113733","3","http://165","0","","165","","","0","",""
"139326","","Suoniemi L","60.8359101233208","24.6760229119829","3","http://165","0","","165","","","0","",""
"139327","","Suoniemi I","60.8368985984291","24.6780302263612","3","http://165","0","","165","","","0","",""
"139328","","Lahtela I","60.8385244736084","24.6826824309252","3","http://165","0","","165","","","0","",""
"139329","","Lahtela L","60.838831525608","24.6835492226498","3","http://165","0","","165","","","0","",""
"139330","","Linna L","60.8391827092904","24.6902728716163","3","http://165","0","","165","","","0","",""
"139331","","Linna I","60.8390584273153","24.6912299148325","3","http://165","0","","165","","","0","",""
"139332","","Kukonnokka I","60.8404049402934","24.7027962452661","3","http://165","0","","165","","","0","",""
"139333","","Kukonnokka L","60.8404707711671","24.7036225567269","3","http://165","0","","165","","","0","",""
"139334","","Linnamäki I","60.8409712110174","24.7106173470722","3","http://165","0","","165","","","0","",""
"139335","","Linnamäki L","60.8412539274281","24.7124288387719","3","http://165","0","","165","","","0","",""
"139336","","Kelhä P","60.8436483317563","24.7217973937668","3","http://165","0","","165","","","0","",""
"139337","","Jussintie","60.8493790491685","24.71721579083","3","http://165","0","","165","","","0","",""
"139338","","Jussintie","60.8503442459511","24.7158612905072","3","http://165","0","","165","","","0","",""
"139339","","Jussintie E","60.8515551770354","24.7141455007417","3","http://165","0","","165","","","0","",""
"139340","","Tiilitehdas P","60.8565142578877","24.7082653964547","3","http://165","0","","165","","","0","",""
"139351","","Tykkivajantie P","60.9133644653882","24.6658378686505","2","http://165","0","","165","","","0","",""
"139352","","Konttila P","60.9091697189663","24.6691812654001","2","http://165","0","","165","","","0","",""
"139353","","Kontiontie","60.9028524159788","24.6748485544329","3","http://165","0","","165","","","0","",""
"139354","","Kontiontie","60.9018657945839","24.6761134512581","3","http://165","0","","165","","","0","",""
"139355","","Hartaila P","60.897732105401","24.6794619581661","3","http://165","0","","165","","","0","",""
"139356","","Hartaila E","60.896754056557","24.6777501824718","3","http://165","0","","165","","","0","",""
"139357","","Huhtola E","60.8936806825473","24.6766775335793","3","http://165","0","","165","","","0","",""
"139358","","Huhtola P","60.8932500582654","24.6774214307104","3","http://165","0","","165","","","0","",""
"139359","","Suikkari P","60.8924442696254","24.683612331633","3","http://165","0","","165","","","0","",""
"139360","","Suikkari E","60.8924171590936","24.6847693994366","3","http://165","0","","165","","","0","",""
"139361","","Kotimäki E","60.892406564286","24.6962462673592","3","http://165","0","","165","","","0","",""
"139362","","Kotimäki P","60.8923709605818","24.6970519381754","3","http://165","0","","165","","","0","",""
"139365","","Sarastontie E","60.8871118657995","24.7251838732774","3","http://165","0","","165","","","0","",""
"139366","","Sarastontie P","60.8867288215039","24.7259593624743","3","http://165","0","","165","","","0","",""
"139367","","Reijonniementie","60.9120398031876","24.5354775897183","2","http://165","0","","165","","","0","",""
"139368","","Reijonniementie","60.9121093114864","24.5346390804602","2","http://165","0","","165","","","0","",""
"139369","","Hakala L","60.9122501268459","24.5284891982516","2","http://165","0","","165","","","0","",""
"139370","","Hakala I","60.9121903391658","24.5283435742724","2","http://165","0","","165","","","0","",""
"139371","","Virala L","60.9102392806298","24.5178287275231","2","http://165","0","","165","","","0","",""
"139372","","Virala I","60.9102811637885","24.5172234754924","2","http://165","0","","165","","","0","",""
"139373","","Torpantie","60.9082192283479","24.5057949020863","2","http://165","0","","165","","","0","",""
"139374","","Kuuslammintie L","60.9064293952336","24.5021859947256","2","http://165","0","","165","","","0","",""
"139375","","Kuuslammintie I","60.9062306945331","24.5018151238112","2","http://165","0","","165","","","0","",""
"139376","","Siankärsäntie P","60.9218480325401","24.547939818922","2","http://165","0","","165","","","0","",""
"139377","","Siankärsäntie E","60.9218145536084","24.5479658494068","2","http://165","0","","165","","","0","",""
"139378","","Turengintie E","60.9138340854724","24.5543312729588","2","http://165","0","","165","","","0","",""
"139381","","Koivutie E","60.9114721083503","24.5576292745487","2","http://165","0","","165","","","0","",""
"139383","","Koverontie E","60.9091051862904","24.5609300029126","2","http://165","0","","165","","","0","",""
"139385","","Tarinmaantie E","60.9011571514323","24.5815115744406","2","http://165","0","","165","","","0","",""
"139387","","Peltola E","60.8988123360824","24.5846966318438","2","http://165","0","","165","","","0","",""
"139389","","Tarinmaa E","60.8954165193492","24.5921495107032","2","http://165","0","","165","","","0","",""
"139390","","Perttula E","60.9599034581867","24.4883390940583","1","http://109","0","","109","","","0","",""
"139391","","Perttula P","60.9599411159463","24.4882059694959","1","http://109","0","","109","","","0","",""
"139392","","Miemalan koulu E","60.9588674722599","24.4933291878012","1","http://109","0","","109","","","0","",""
"139393","","Miemalan koulu P","60.9586159030484","24.4939518494497","1","http://109","0","","109","","","0","",""
"139394","","Vihtavuori P","60.9546999538023","24.5040334591353","1","http://109","0","","109","","","0","",""
"139395","","Vihtavuori E","60.9542672160585","24.5050509248106","1","http://109","0","","109","","","0","",""
"139396","","Palvaanlinna P","60.9517335449002","24.5103689979588","1","http://109","0","","109","","","0","",""
"139397","","Palvaanlinna E","60.9523244538568","24.5092851072689","1","http://109","0","","109","","","0","",""
"139399","","Nikkilä E","60.9467886693801","24.5195093241899","1","http://109","0","","109","","","0","",""
"139400","","Ylänne P","60.9444704316724","24.522854681687","1","http://109","0","","109","","","0","",""
"139402","","Raimolahti P","60.9391708742121","24.5292302729416","2","http://165","0","","165","","","0","",""
"139403","","Raimolahti E","60.9388460863655","24.5300107901921","2","http://165","0","","165","","","0","",""
"139404","","Eskola E","60.9370199933063","24.5343504361133","2","http://165","0","","165","","","0","",""
"139405","","Eskola P","60.9368245714888","24.5348137961136","2","http://165","0","","165","","","0","",""
"139406","","Häkinen P","60.9353894029068","24.5382017951816","2","http://165","0","","165","","","0","",""
"139410","","Kiianlinna P","60.92900186229165","24.57712890408908","2","http://165","0","","165","","","0","",""
"139412","","Raunistola P","60.9253284617268","24.5856927353553","2","http://165","0","","165","","","0","",""
"139413","","Raunistola E","60.925198576194","24.5859215655712","2","http://165","0","","165","","","0","",""
"139414","","Inkolinna E","60.9235538427073","24.5892707431165","2","http://165","0","","165","","","0","",""
"139415","","Heinäjoki th I","60.9540290235265","24.6043280605179","2","http://165","0","","165","","","0","",""
"139416","","Paistianmäki L","60.9518002409093","24.618327839982","2","http://165","0","","165","","","0","",""
"139417","","Ojalantie","60.9522880776077","24.6363745906919","2","http://165","0","","165","","","0","",""
"139418","","Ojalantie","60.9524956815049","24.6370045773252","2","http://165","0","","165","","","0","",""
"139420","","Latomäentie","60.9513260257932","24.6457108970738","2","http://165","0","","165","","","0","",""
"139421","","Niilontie","60.9503211757718","24.6746926078811","2","http://165","0","","165","","","0","",""
"139422","","Niilontie","60.9496681227841","24.6757335489695","2","http://165","0","","165","","","0","",""
"139425","","Sandvikintie","60.9498926395513","24.7160296025134","3","http://165","0","","165","","","0","",""
"139426","","Hakoinen P","60.8806328678933","24.5756083662517","3","http://165","0","","165","","","0","",""
"139427","","Hakoinen E","60.8809198835805","24.5765230207958","3","http://165","0","","165","","","0","",""
"139428","","Kuotolantie P","60.8848372103159","24.5869154500956","3","http://165","0","","165","","","0","",""
"139429","","Kuotolantie E","60.88519490004","24.5873014861661","3","http://165","0","","165","","","0","",""
"139430","","Räikälä P","60.8873983851177","24.5953692349566","3","http://165","0","","165","","","0","",""
"139431","","Räikälä E","60.8878948344905","24.5958144324639","3","http://165","0","","165","","","0","",""
"139433","","Janakkala kk P","60.8961107057347","24.5935051775212","2","http://165","0","","165","","","0","",""
"139434","","VPK P","60.8983531037844","24.596928190595","2","http://165","0","","165","","","0","",""
"139435","","VPK E","60.8987142648524","24.5974459756686","2","http://165","0","","165","","","0","",""
"139436","","Monikkala P","60.9027318886169","24.6056255808792","2","http://165","0","","165","","","0","",""
"139437","","Monikkala E","60.9030204308717","24.6062048064881","2","http://165","0","","165","","","0","",""
"139438","","Nuoliala P","60.9077085452155","24.6116978027888","2","http://165","0","","165","","","0","",""
"139439","","Nuoliala E","60.9085089264196","24.6115230353352","2","http://165","0","","165","","","0","",""
"139440","","Mehtola E","60.9118210735131","24.6115046213531","2","http://165","0","","165","","","0","",""
"139441","","Mehtola P","60.9124493182975","24.6118181223126","2","http://165","0","","165","","","0","",""
"139442","","Mansikkapellontie E","60.9171657270072","24.6120976055247","2","http://165","0","","165","","","0","",""
"139443","","Turengintie E","60.9197073030797","24.6130138916059","2","http://165","0","","165","","","0","",""
"139444","","Jokimaa E","60.8649693626771","24.8721558067869","3","http://165","0","","165","","","0","",""
"139445","","Kuusenvuorentie E","60.8715963143077","24.7787162394085","3","http://165","0","","165","","","0","",""
"139446","","Mallinkainen L","60.908708404067","24.8058383479554","3","http://165","0","","165","","","0","",""
"139447","","Jokimaantie L","60.8769183903165","24.8710175834558","3","http://165","0","","165","","","0","",""
"139457","","Saarenko P","61.0955284661073","24.808883323414","3","http://109","0","","109","","","0","",""
"139458","","Tervalammentie E","61.0993820271442","24.8069996960347","3","http://109","0","","109","","","0","",""
"139459","","Tervalammentie P","61.1004004706853","24.8074222669818","3","http://109","0","","109","","","0","",""
"139460","","Mäntynummi I","61.1103619805806","24.816417300759","3","http://109","0","","109","","","0","",""
"139461","","Mäntynummi L","61.1108382541716","24.8172210061901","3","http://109","0","","109","","","0","",""
"139462","","Maaherrantie L","61.1130158964077","24.8216307155331","3","http://109","0","","109","","","0","",""
"139463","","Maaherrantie I","61.1134586897979","24.8227237303961","3","http://109","0","","109","","","0","",""
"139464","","Kirjasto","61.1158220277037","24.8298980524548","3","http://109","0","","109","","","0","",""
"139465","","Kirjasto","61.1160354115088","24.8310967051783","3","http://109","0","","109","","","0","",""
"139466","","Nihattula th L","61.0179813518175","24.3713639179791","2","http://82","0","","82","","","0","",""
"139467","","Nihattula I","61.0195489342982","24.3581763807929","2","http://82","0","","82","","","0","",""
"139468","","Nihattula L","61.0195999645311","24.3576097240834","2","http://82","0","","82","","","0","",""
"139469","","Armijärven mutka I","61.0185444756917","24.3492734158104","2","http://82","0","","82","","","0","",""
"139470","","Armijärven mutka P","61.0188462005309","24.3483057516505","2","http://82","0","","82","","","0","",""
"139471","","Männistöntie E","61.023586258433","24.3435356142756","2","http://82","0","","82","","","0","",""
"139472","","Männistöntie P","61.023914582449","24.342948870239","2","http://82","0","","82","","","0","",""
"139473","","Vihtola I","61.0272979355937","24.3297754486658","2","http://82","0","","82","","","0","",""
"139474","","Vihtola L","61.0280841652752","24.3264800769979","2","http://82","0","","82","","","0","",""
"139475","","Nikkilä I","61.0292197637902","24.3157827715353","2","http://82","0","","82","","","0","",""
"139476","","Nikkilä L","61.0293007606401","24.3147778381268","2","http://82","0","","82","","","0","",""
"139477","","Ovaskainen I","61.029410257435","24.3065504459777","2","http://82","0","","82","","","0","",""
"139478","","Ovaskainen L","61.0294173779933","24.3053451850403","2","http://82","0","","82","","","0","",""
"139479","","Mällintie I","61.0294648157633","24.2971861848699","2","http://82","0","","82","","","0","",""
"139480","","Mällintie P","61.0294849179757","24.2961286344683","2","http://82","0","","82","","","0","",""
"139481","","Sattula I","61.0301978756845","24.2866967436296","2","http://82","0","","82","","","0","",""
"139482","","Sattula L","61.0302813702527","24.2856617067633","2","http://82","0","","82","","","0","",""
"139483","","Kalvolantie","61.029518426658","24.281017591627","2","http://82","0","","82","","","0","",""
"139484","","Merventie P","61.052700554917","24.3676772903464","2","http://82","0","","82","","","0","",""
"139485","","Parolan koulut I","61.0543633084577","24.360278861503","2","http://82","0","","82","","","0","",""
"139486","","Parolan koulut L","61.0545964601139","24.3596670466527","2","http://82","0","","82","","","0","",""
"139487","","Kaskentie I","61.0563217716855","24.3549354608631","2","http://82","0","","82","","","0","",""
"139488","","Myllytie E","61.0591409834805","24.3466159655536","2","http://82","0","","82","","","0","",""
"139489","","Myllytie P","61.0592839783224","24.3464266618456","2","http://82","0","","82","","","0","",""
"139490","","Nanso Parola","61.0603699500793","24.344827727353","2","http://82","0","","82","","","0","",""
"139491","","Ihaniemi I","61.0592456617563","24.3068399745723","2","http://82","0","","82","","","0","",""
"139492","","Ihaniemi L","61.0585830928838","24.3054958131285","2","http://82","0","","82","","","0","",""
"139493","","Tehtaantie","61.0617548172724","24.3426883558402","2","http://82","0","","82","","","0","",""
"139498","","Rajamäentie E","61.1436315576658","24.5711728966433","3","http://109","0","","109","","","0","",""
"139499","","Rajamäentie P","61.143958828217","24.5711984502206","3","http://109","0","","109","","","0","",""
"139500","","Okerla E","61.1466297781516","24.5734574030142","3","http://109","0","","109","","","0","",""
"139501","","Okerla P","61.1469647381887","24.5743599947607","3","http://109","0","","109","","","0","",""
"139502","","Hahkialankuja","61.1493614232211","24.5832855365315","3","http://109","0","","109","","","0","",""
"139504","","Sahankyläntie","61.0982096407813","24.6241588460205","3","http://109","0","","109","","","0","",""
"139513","","Rinnetie L","61.17385978528091","24.578509781133395","3","http://109","0","","109","","","0","",""
"139514","","Tampereentie/V12 P","61.1638032774261","24.6604564213653","3","http://109","0","","109","","","0","",""
"139515","","Sotjala P","61.1697242513491","24.6631398433468","3","http://109","0","","109","","","0","",""
"139516","","Sotjala E","61.170804204427","24.6622323059572","3","http://109","0","","109","","","0","",""
"139519","","Pyhäjärvenkuja","61.1565825264329","24.7349823387676","3","http://109","0","","109","","","0","",""
"139520","","Pyhäjärvenkuja","61.1565025374061","24.7377557975405","3","http://109","0","","109","","","0","",""
"139560","","Torvoila E","61.2529696088665","24.5571496470368","3","http://109","0","","109","","","0","",""
"139747","","Ronnintie","61.0981022209402","25.1889007750621","3","http://109","0","","109","","","0","",""
"153816","","Pihkatie","60.98702940500474","25.501049848433098","6","","0","","98","","","0","","3"
"153817","","Pihkatie","60.98728253182977","25.50232544102976","6","","0","","98","","","0","","3"
"153818","","Tervatie","60.989713283968584","25.507491858175417","6","","0","","98","","","0","","3"
"153819","","Terveystie","60.990512114310036","25.512405363476944","6","","0","","98","","","0","","3"
"153826","","Terveystie","60.99061054794379","25.512330563237185","6","","0","","98","","","0","","3"
"153827","","Tervatie","60.98963606771704","25.50772472777551","6","","0","","98","","","0","","3"
"153835","","Kansankatu E","60.98917096415701","25.51628017611655","6","","0","","98","","","0","","3"
"153836","","Kansankatu P","60.98864367617554","25.516619871784716","6","","0","","98","","","0","","3"
"153883","","Salpaharjuntie","60.98607869150122","25.497133166960218","6","","0","","98","","","0","","3"
"153884","","Salpaharjuntie","60.98599978285893","25.497556473401623","6","","0","","98","","","0","","3"
"153904","","Korkeakoulukeskus P","60.977433","24.476276","1","http://109","0","","109","","","0","",""
"153907","","Matintie L","60.9982753651965","24.4350959639339","1","http://109","0","","109","","","0","",""
"153908","","Matintie I","60.9986621031962","24.4333911335689","1","http://109","0","","109","","","0","",""
"153910","","Jäähalli P","60.9963509213541","24.4316874522992","1","http://109","0","","109","","","0","",""
"153911","","Rinkelinmäki P","60.9984041778305","24.4284047880436","1","http://109","0","","109","","","0","",""
"153912","","Jäähalli E","60.9962535352403","24.4318423889614","1","http://109","0","","109","","","0","",""
"153913","","Pullerin Kenttä E","61.0004051109257","24.4300380804248","1","http://109","0","","109","","","0","",""
"153914","","Pullerin kenttä P","61.0000675994269","24.4306215781724","1","http://109","0","","109","","","0","",""
"153915","","Suomen kasarmit I","60.9933579169759","24.4495661588757","1","http://109","0","","109","","","0","",""
"153916","","Suomen kasarmit L","60.9933677790404","24.4496158578993","1","http://109","0","","109","","","0","",""
"153917","","Lepistöntie I","60.9645425982256","24.5323439070921","1","http://109","0","","109","","","0","",""
"153918","","Luhtalemmikintie I","60.9634397762884","24.536275444216","1","http://109","0","","109","","","0","",""
"153920","","Käikälänpuisto E","60.9695501328545","24.5404524245448","1","http://109","0","","109","","","0","",""
"153921","","Suvantotie L","60.9677037962158","24.554670830233","1","http://109","0","","109","","","0","",""
"153923","","Solvik L","60.9701977806715","24.550349972714","1","http://109","0","","109","","","0","",""
"153926","","Mantereenlinnantie L","60.9708581363547","24.544242959844","1","http://109","0","","109","","","0","",""
"153928","","Rautaruukintie P","60.96914702260696","24.539418251677994","1","","0","","109","","","0","","3"
"153929","","Rautaruukintie E","60.9681287172004","24.5376532173496","1","http://109","0","","109","","","0","",""
"153930","","Käikälänpuisto P","60.96972178475318","24.540941746399493","1","","0","","109","","","0","","3"
"153931","","Ruukinpuisto E","60.9663817193073","24.5341090041629","1","http://109","0","","109","","","0","",""
"153932","","Keskusvankila P","61.018101562218376","24.403239089784755","1","http://109","0","","109","","","0","","3"
"153933","","Kiltti E","61.0128250083099","24.3995298859047","1","http://109","0","","109","","","0","",""
"153934","","Katinen E","60.996954333259","24.5024751073752","1","http://109","0","","109","","","0","",""
"153935","","Kuhatie I","60.9647217308202","24.5706168950773","1","http://109","0","","109","","","0","",""
"153936","","Kuhatie L","60.9647423396681","24.5708385345268","1","http://109","0","","109","","","0","",""
"153937","","Aulangontorppa E","61.0177000274592","24.500973483781","1","http://109","0","","109","","","0","",""
"153938","","Puusepänkatu L","60.98727380208149","24.49665951226186","1","","0","","109","","","0","",""
"153940","","Katumantie P","60.9862430912117","24.5069230537683","1","http://109","0","","109","","","0","",""
"153941","","Mansikkapuisto I","60.9860993640512","24.5087751596727","1","http://109","0","","109","","","0","",""
"153944","","Lintumäki P","61.0050141429853","24.4277619654464","1","http://109","0","","109","","","0","",""
"153945","","Lintumäki E","61.0044754117035","24.4268774347094","1","http://109","0","","109","","","0","",""
"153946","","Teerentie I","61.0059740292796","24.4312625543607","1","http://109","0","","109","","","0","",""
"153947","","Teerentie L","61.0060160395752","24.4314215505312","1","http://109","0","","109","","","0","",""
"153948","","Ravirata P","61.0024594261418","24.4264707919538","1","http://109","0","","109","","","0","",""
"153949","","Ravirata E","61.001888106465","24.427479203815","1","http://109","0","","109","","","0","",""
"153951","","Jaakkola I","60.982941736531","24.4474527563914","1","http://109","0","","109","","","0","",""
"153956","","Nuppola P","60.9842252600932","24.4442184456635","1","http://109","0","","109","","","0","",""
"153957","","Nuppola E","60.984168025767","24.444371522941","1","http://109","0","","109","","","0","",""
"153958","","Tavastia P","60.9856787681385","24.441399921285","1","http://109","0","","109","","","0","",""
"153959","","Louhentie E","60.9876480812963","24.3944825272432","1","http://109","0","","109","","","0","",""
"153960","","Louhentie P","60.9877036326811","24.3943886595612","1","http://109","0","","109","","","0","",""
"153961","","Jätevesilaitos E","61.0185156458843","24.4159460822449","1","http://109","0","","109","","","0","",""
"153962","","Jätevesilaitos P","61.0184546470328","24.4159077480243","1","http://109","0","","109","","","0","",""
"153968","","Kurkitie P","60.96449852637","24.5569390283509","1","http://109","0","","109","","","0","",""
"153969","","Rantatie L","60.96633796965252","24.55801366329672","1","http://109","0","","109","","","0","","3"
"153971","","Käikäläntie I","60.9642785088794","24.5525685544144","1","http://109","0","","109","","","0","",""
"153972","","Pietiläntie L","61.0143977059048","24.4022778357721","1","http://109","0","","109","","","0","",""
"153973","","Mantereenvuori E","60.9826453954863","24.5199475646847","1","http://109","0","","109","","","0","",""
"153977","","Parolantie I","60.9969946905294","24.4407172903154","1","http://109","0","","109","","","0","",""
"153978","","Parolantie L","60.9970460050436","24.4404926971048","1","http://109","0","","109","","","0","",""
"153979","","Hanhikkitie P","61.0162443155596","24.5130527599247","1","http://109","0","","109","","","0","",""
"153984","","Angervotie P","61.0146134357445","24.5154156883348","1","http://109","0","","109","","","0","",""
"153985","","Ruununmyllyntie P","61.0128320149733","24.5176779954117","1","http://109","0","","109","","","0","",""
"153986","","Rautamäenpuisto L","61.0129915540081","24.5220483472928","1","http://109","0","","109","","","0","",""
